,Sysnet
15073,koji se odnositi na biologija ili na život i živ biće 
15074,"Godišnja evroazijski biljka , preneti i u Severnu Amerika , imati upadljiv plvae , ljubičast ili beo cvet ; rasti u žito . "
15075,"Izmišljena osoba predstaviti u umetnički delo ( drama , film ili roman ) . "
15076,meso mlad domaći patak 
15077,stepen na neki skala 
15078,organizacija branilac koji obezbeđivati otpor protiv napad . 
15079,Nukleotid jesam osnovni jedinica građa i funkcija nukleinskih kiselina 
15080,"pica sa paradajz , sir i feferon "
15081,trepljaste protozoa koji imati peharasto telo sa retraktilnom stabljika ( stabljika koji se uvlačiti ) 
15082,elektronski uređaj koji pojačavati snaga signal koji kroz on prolaziti . 
15083,telekomunikacioni sistem koji prenositi slika objekt ( mirujućih ili pokretan ) između udaljen tačka 
15084,monarhija u severozapadni Evropa ; sedište Evropske Unije i Nata . 
15085,koegzistirati sa podklasa Metatheria . 
15086,promeniti zagrevanje 
15087,divokoza 
15088,naučnik koji se baviti metematikom 
15089,moruzge 
15090,deo prednji četvrt od vrata do rebro uključivati i plećka 
15091,Najčešće zimzelen žbun severni i arktički područje . 
15092,mali rod korovskih biljka iz star svet : Treskavica . 
15093,rod porodica Pročonidae . 
15094,javan prevoz koji obezbeđivati kompozicija vagon koji vući lokomotiva . 
15095,pikantan jela iz severni Afrika ; sadržati pasta koji se kuvati sa meso i sup od povrće 
15096,Čin primeniti sila da biti se nešto pomeriti . 
15097,osnovni novčan jedinica Avganistan 
15098,Strateški lociran monarhija na južnoj i istočni obala arabijski poluostrvo ; ekonomija dominirati nafta . 
15099,sav majmun iz nov svet osim ? marmosets i ? tamarins . 
15100,novčan jedinica Panama 
15101,"velik majmun koji živiti na zemlja i ići četvoronoške , imati njuška kao pas . "
15102,"koji se odnositi na algebra Džordža Bul koji kombinovati iskaz s logički operator ABD , Or , IF THEN , EXCEPT i NOTnd Not "
15103,koji jesam povezati sa akademski institucija ili sa akademija 
15104,"vertikalan dimenzija , udaljenost od osnova do vrh nešto . "
15105,mali zemljotres 
15106,neki od brojni biljka iz porodica tikva sa tvrd kor i sladak sočan meso . 
15107,"evropski biljka koji se gajiti zbog debeo , beo ljut koren koji se upotrebljavati kao začin . "
15108,signal koji izlaziti iz elektronski sistema 
15109,izborni borba među kandidat za neki funkcija 
15110,sijuski jezik koji govoriti narod Hidaca 
15111,"način na koji vesta predstavljati novinar novina , radio i televizija "
15112,nilotski jezik 
15113,Obično pun tamnosmeđ boja . 
15114,"ukloniti sa određenog mesto , okruženje ili iz kakav mentalan ili emocionalan raspoloženje ; preneti na nov lokacija ili prevesti u kakav drugi raspoloženje "
15115,"sočan , jestiv plod biljka koji imati oblik repa "
15116,merač za merenje električni otpor u om 
15117,Razni neodređen predmet . 
15118,velik porodica gramnegativnih štapičastih bakterija redati Eubacteriales 
15119,rod podred Megachiroptera . 
15120,"čarapa , dokolenica , sokna , hulahopke i najlonke uzeti zajedno ( Britanac uključivati čarapa u donji rublja ) "
15121,"Nekastrirani mužjak domaći goveče , vo . "
15122,ime koji se koristiti da označiti član porodica ( za razlika od krsni ime svaki član ) . 
15123,grupa ljudi koji živiti u određenom lokalan područje . 
15124,rod porodica Pinaceae : velik rod prav bor . 
15125,"Drveće i žbunje iz porodica Ebenaceae , Sapotaceae , Styracaceae , Symplocaceae . "
15126,Učiniti da postati spojiti ili povezati . 
15127,neki ko u spoljni politika oružan sukob pretpostavljati pregovori 
15128,jedan od tri delo školski godina . 
15129,"katolički crkva čiji jesam sedište u Vatikan , koji voditi papa i hijerarhija episkop "
15130,osnovni novčan jedinica Kirgistan 
15131,Sloboda od kontrola ili uticaj drugi ili drugi . 
15132,mleti osušiti riza biljka kurkuma ; koristiti se kao začin . 
15133,ćelija koji jesam deo kosti 
15134,"jedan od velik evropski reka po koji se odviti vrlo velik transport roba i ljudi , ulivati se u Severno mora "
15135,prolaz ka stomak i pluća ; u prednji delo vrata ispod brada i iznad ključne kosti . 
15136,rat između dva frakcija u isti zemlja 
15137,fin mleven mineral koji se sastojati od magnezijum silikat ; koristiti se u raznim kozmetički i medicinski puder 
15138,Ruski kompozitor i pijanist ( @card@ ) . 
15139,kod koji se sastojati od niz vertikalan pruga promenljiv širina koji se skaniraju laserski skanerom ; ovaj kod sebe štampa na roba širok potrošnja da biti artikl moći da se identifikovati pomoću računar i tako odrediti njihov cena i informacija o skladištenje 
15140,kružan ili rotirajući mehanizam 
15141,običaj koji jesam dugo biti važan karakteristika neki grupa ili društvo 
15142,"sos koji se po pravilo služiti s testenina ; sdrži seckan list bosiljak , beo luk , pinjola , sir parmezan i maslinov ulja "
15143,krupnozrna metamorfna stena sa slabo izražen ili diskontinuiran folijacija 
15144,Najmanja administrativan oblast u više evropski zemlja . 
15145,Uvlačiti u usta praviti praktično vakuum . 
15146,Jagoda . 
15147,koji se odnositi na filozofski doktrina racionalizam 
15148,deo živ biće koji imati poseban funkcija ili ga napajati dat arterija ili nerv 
15149,trop koji podrazumevati neslaganje onaj što se očekivati i što se dešavati 
15150,noća čaplja star i nov svet 
15151,"trava : uglavnom jesam zeljast ali imati i drvenast uključivati žitarica , bambus , trska i šećeran trska . "
15152,staklast mineral koji se sastojati od natrijum aluminijum silikat i natrijum hlorid u kristalan oblik ; javljati se u mamgmatskim stena 
15153,mali kašika koji se mešati čaj ili kafa 
15154,krpa koji pokrivati rana ili ozleda 
15155,u anatomija dugačak i uzak procep koji deliti organ u režanj 
15156,šta jesam proizvesti u dat vremenski perioda 
15157,pojedinacni hromozom iz para homologih hromozom se rastavljati tokom formiranje gameta i odvajati u poseban gameti tako da svaki gamet dobijati samo jedan hromozom iz para homologih hromozom 
15158,konj tamnoriđe boja . 
15159,stanje nepovezanosti u pamćenje ili mašta 
15160,med razblažiti u voditi ; postajati medovina kada se fermentiše 
15161,koji ne moći da govoriti zbog urođen gluvoća 
15162,Hrišćanska svet tajna koji značiti ponovno duhovno rođenje . 
15163,"upotreba privredni dobro da biti se zadovoljiti potreba , ili u proizvodni svrha ( ekonomija ) . "
15164,krst čiji jesam krak u oblik trougao ili strelica koji pokazivati ka centar 
15165,tajna reč ili fraza koji znati samo mali grupa 
15166,jedinica za učestalost ; jedan herc imati perioda ponavljanje od jedan sekunda 
15167,"republika u jugoistočni Evropa u južnom delo Balkanskog poluostrvo ; poznati po grožđe , maslina i maslinov ulja . "
15168,dubok dug zvuk ( kao grmljavina ) . 
15169,majanski jezik koji govoriti narod Kekči 
15170,"naziv cifra @card@ , znak koji obeležavati broj sedam "
15171,"organizam bez vaskularan tkivo : npr . alga , lišaj , gljiva i mahovina . "
15172,tipski rod porodica Gruidae : tipičan ždral . 
15173,rod žbunje i drveće iz porodica Rosaceae koji jesam široko rasprostraniti u umeren područje . 
15174,"Izvršiti čin , obično sa negativan konotacija . "
15175,grožđe uzgajati širom Evropa zbog pravljenje vino 
15176,metalan provodnik koji se postavljati na visok tačka npr . zgrada i voditi u zemlja i tako jesam štititi od udar grom 
15177,Lisica 
15178,"evropski čupav aromatičan višegodišnji biljka koji imati dlakav crven ili ljubičast stabljika , taman zelen lišće , crveno smeđ cvetić . "
15179,"uglavnom ? drveće i žbunje : bukva , kesten , hrast ; rod Castanea ; Castanopsis ; Chrysolepis ; Fagus ; Lithocarpus ; Nothofagus ; Quercus . "
15180,stanovnik Južne Amerika ili poreklo iz ona 
15181,"cvet , glava biljka , koji ličiti na čičak ; sočan list i srce koji se nalaziti u unutrašnjost cvet jesam jestiv "
15182,muzičar koji svirati ksilofon 
15183,uspešan udarac u atletski takmičenje ( posebno u bejzbol ) 
15184,u grčki mitologija čarobnica koji jesam držati Odiseja na sav ostrvo a njegov ljudi pretvoriti u svinja 
15185,evropski nana koji rasti na vlažan mesto ; miriti kao bergamot . 
15186,Tražiti nešto . 
15187,"u računarstvo , struktura i organizacija računarski hardver ili sistemski softver "
15188,jezički porodica koji sadržati većina jezik koji se govoriti južno od Sahara ; taj jesam mahom tonalni jezik mada imati nekoliko značajan izuzetak ( n . pr . svahili ili ful ) 
15189,Uobičajeni kućni pacov ; velik napast širom svet . 
15190,provrteti rupa u nešto 
15191,"prekršajni prijava koji se izdavati prekršilac ( na lice mesto ) , posebno onaj ko jesam načiniti prekršaj u saobraćaj "
15192,oblik koji se kriviti prema unutrašnjost 
15193,razlikovati se od porodica Geraniaceae po nepravilan cvet . 
15194,koji se odnositi na demografija 
15195,posuda zaoblnjenog oblik u koji jesam obično hrana ili pića . 
15196,oružje koji se koristiti u biološki rat 
15197,obožavanje Biblija 
15198,bar koji obično jesam skup 
15199,jevrejski praznik koji se slaviti šesti Sivan koji se slaviti Mozesovo primanje deset zapovest 
15200,"svaki životinja iz porodica Leporidae koji imati dug uši , dug zdnje noga i duboko rascepiti usna . "
15201,glavni član čadski porodica afroazijski jezik ; u širok jesam upotreba kao jezik trgovina 
15202,"poseban crtež ili vidljiv predmet koji predstavljati osobina , tip , grupa itd . "
15203,učiniti da se gas ili para pretvoriti u tečnost 
15204,sigurno namestiti ili postaviti 
15205,čerkeski jezik koji govoriti Abhazi 
15206,izučavanje značenje jezik 
15207,bakterija ( neki od ona jesam patogen za ljudi i životinja ) koji pripadati red Actinomycetales 
15208,putovanje koji se dovijati avion 
15209,Sličan američki beo pelikan . 
15210,motorni testera sa fin zubac i uzak sečivo za sečenje zaobljen oblik 
15211,Naći pribežište u 
15212,tkanina koji se praviti od pamučan vlakno 
15213,putovati po ili preko ( npr . okean ) . 
15214,Učinak jedan stvar ( ili osoba ) na drugi . 
15215,oklopnik miš 
15216,mali saltkovodne riba mesožderka koji živa u severni Amerika i koji obično imati bočni spljošten telo i metalan sjaj 
15217,Koštana skelet glava kičmenjak . 
15218,"Vazdušasto testo puniti ukusan mešavina meso , obično sa sos . "
15219,sistem povezan mera 
15220,poljoprivredni zgrada u koji jesam smestiti pernat živina 
15221,"ugledati : @card@ , spaziti : @card@ , opaziti : 1a uhvatiti neki na vidik "
15222,"povezan veza , kao npr . vagon s lokomotiva i međusobno "
15223,artikulacija govor koji se posmatrati sa stanovište taj hteti li ga publika razumeti 
15224,kretati se zajedno . 
15225,"sklonost da se jedan grupa , stav ili mišljenje pretpostaviti sav alternativa "
15226,Biserka 
15227,alpski kokoš 
15228,pritisnuti i izglačati zagrejan pegla 
15229,"idealizovan slika neki ličnost , obično roditelj koji se formirati u detinjstvo . "
15230,formalno opovrgnuti ( navoditi suprotan strana ) u sudski postupak 
15231,"nastati , početi postojati "
15232,verbalan čin dogovaranje . 
15233,evroazijski orah koji se ceniti zbog jestiv koštunjičavog plod i tvrd drvo ; široko jesam rasprostraniti . 
15234,gavez . 
15235,preinačavati u svrha objašnjenje 
15236,slovoslagački mašina koji se upravljati pomoću tastatura a koji izlivati pojedinačan slovo ili karakter 
15237,generator signal ili impusla višestruk voltaža ; obično se moći podesiti impulsni brzina 
15238,zeljast biljka iz rod Cardamine . 
15239,"koji se ticati Zimbabveja , njegov ljudi i kultura "
15240,rat za engleski presto ( @card@ ) između kuća Jork ( beo ruž ) i kuća Lankaster ( crven ruž ) koji jesam završiti dolazak na presto Henri VII iz porodica Tudor 
15241,"plodonosan deo žitan biljka , posebno kukuruz . "
15242,mali zov čiji mužjak imati crven gruda i čela . 
15243,tropski i suptropski zimzelen žbun ili mali drvo . 
15244,u neki klasifikacija smatrati se tipski rod porodica Hypodermatidae : goveđi štrkalj 
15245,tanak zmija koji se brzo kretati . 
15246,karakteristika atom ili radikal ; njihov združiti moć dati u kategorija brojati atom vodonik ( ili ekvivalent ) ( hemija ) . 
15247,davanje religiozan instrukcija 
15248,riba kod koji jesam skelet kalcifikovan ali jesam pretvoriti u kosti . 
15249,jedini čvorak roza poj ; u neki klasifikacija smatrati se poseban rod 
15250,uzeti kao mesto boravak . 
15251,kvadratni matrica kod koji jesam sav element koji jesam na glavnoj dijagonala jednak @card@ 
15252,žlezda u kužiti koji izlučivati znoj 
15253,osoba koji u kockarnica rukovoditi hazardan igra 
15254,dobiti na toplota ili se zagrijati 
15255,"Čin prepravljanje nešto ( na primer , veličina odeća ) . "
15256,"Duvački instrument od pečen glina ili porculan , dužina do 15cm ; na jajast kljuna nalaziti se izvući pisak za duvanje u vida kljuna , a duž svirala nekoliko rupica za prst . "
15257,vrsta pasulj koji se jesti pre nego što sazreti . 
15258,morski jegulja 
15259,učiniti silom ; primeniti sila 
15260,obrada podatak koji obavljati računar 
15261,neki od brojni ptica iz star svet ; imati jak svijen kljun pomoću koji se hrana manjiti životinja . 
15262,voziti koji primati mnogo putnik i koristiti se za javan prevoz . 
15263,"koji se ticati Iran , njegov ljudi i kultura "
15264,Slično sa prastar orgijskim obožavanje Afrodita na Kipar 
15265,"emitovati se na radio , televizija "
15266,koji jesam umoran od svet i život 
15267,Žlezda koji izlučivati spolja kroz ? 
15268,popustljivost i saosećanje koji prema počinilac kakav krivičan delo pokazivati lice ili agencija zadužen za sprovođenje pravda 
15269,Čin povlačenje ; primena sila da privući nešto sebe ili sa sebe . 
15270,nuklearni oružje kod koji se ogroman energija oslobađati nuklearni fisija . 
15271,bod koji se praviti tako što se obmotati konac više puta oko igla pre nego što se ubosti u tkanina 
15272,uspravan zeljast biljka ili penjačica severni hemisfera : dimnjača . 
15273,verski praznik za Jevrejin 
15274,imati sposobnost ili moć kreativnost . 
15275,Čin teranje . 
15276,predškolski ustanova za deca od @card@ do @card@ godina da ona pripremiti za osnovni škola 
15277,neki iz mali familija gušter koji jesam široko rasprostraniti u tomplim područje ; sav jesam bezopasan a korisni jer uništavati npr . insekt . 
15278,Slepić 
15279,dozvoljavati ljudi ili vozilo da preći prepreka kao što jesam reka ili kanal ili pruga itd . 
15280,rimski filozof i pesnik ; u dug didaktički poema pokušati jesam da da naučni objašnjenje e a scientific univerzum ( @card@ BC ) . 
15281,kapa koji odgovarati i vunen jesam i pokrivati ceo glava osim lice 
15282,ritmički grupa sa osam stih u strofa 
15283,meso od slabina goveče 
15284,neki od mnogobrojan priobalan ptica čvrst građa koji imati ravan kljun i velik zašiljen krilo . 
