ID,POS,NEG,Lemme,Definicija,Vrsta
ENG30-04746607-n,0.002278041966584432,0.0036070914346248983,"eho,odjek,odjekivanje",postojanje zvuka pošto je izvor prestao sa emitovanjem,n
ENG30-06574841-n,0.0019037487615998216,0.0022495451082642504,"uređivač,editor","u računarstvu, program namenjen uređivačkim operacijama - preuređivanje, izmene, izbacivanje podataka",n
ENG30-15131123-n,0.0023757747037009835,0.004697926960666621,proteklo vreme,vreme koje prođe dok se odvija neki događaj,n
ENG30-06278662-n,0.0022738592436750693,0.002558411817832784,elektronska komunikacija,komunikacija putem računara,n
ENG30-06279326-n,0.001993476115724313,0.0020848798384873746,"elektronska pošta,e-pošta,e-mejl","u računarstvu, sistem za globalnu elektronsku komunikaciju u kojoj korisnik može da sastavi poruku za jednim računarom a koju će korisnik kome je namxena da primi na svom računaru kad se prijavi za rad",n
ENG30-03180969-n,0.0038110727698388303,0.0020541215569558346,"detektor,senzor","uređaj koji prima signal ili stimulans (kao toplota, pritisak, svetlo ili poret) i odgovara na njega na odgovarajući način",n
ENG30-05665146-n,0.004099258206709422,0.002504103802069224,tehnika,praktičan metod ili veština primenjeni na neki specifičan zadatak,n
ENG30-05665984-n,0.002498837089604855,0.0021600740910239224,emulacija,"u računarstvu, tehnika kojom jedna mašina postiže iste rezultate kao druga",n
ENG30-13474495-n,0.002091580398317916,0.0020505426003900595,enkapsulacija,proces zatvaranja (kao u kapsulu),n
ENG30-00615887-n,0.001825086020291522,0.0022267468202716856,"enkodiranje,enkripcija",aktivnost kojim se tekstualna poruka pretvara u kodiranu,n
ENG30-03287351-n,0.002041558322723347,0.002206067142303425,pobuđivač,uređaj koji isporučuje električnu energiju,n
ENG30-05091527-n,0.003310986625693957,0.0023657314653622308,"informacija,entropija","u teoriji komunikacija, numerička mera neizvesnosti ishoda",n
ENG30-03290771-n,0.05996411499863896,0.0028201883781555637,ulaz,nešto što obezbeđuje pristup,n
ENG30-08638442-n,0.001961334597426756,0.0021572103613198834,nastupna tačka,luka u kojoj su smešteni carinici da bi nadgledali ulaz i izlaz putnika i robe,n
ENG30-01824563-a,0.588950125348557,0.0032311955809483095,ekvipotentan,koji ima istu jačinu ili efikasnost,a
ENG30-04747899-n,0.32018370967903476,0.0028962795118365747,jednakost,"kvalitet nečega što je isto po količini, meri, vrednosti ili statusu",n
ENG30-04748273-n,0.5240279128051117,0.0015837540126160121,ekvivalencija,jednako po suštini i razmenljivo,n
ENG30-00890351-a,0.2641338636356112,0.01589760977799859,ekvivalentan,koji je jednak suštinski nečemu,a
ENG30-00897759-a,0.07303256963648863,0.005516883482123092,brisiv,koji može da se briše,a
ENG30-03294833-n,0.002111119317896204,0.0025979998587439823,brisač,sredstvo s kojim se nešto briše,n
ENG30-03908204-n,0.0016291573716360475,0.001855342097397461,"olovka,grafitna olovka",tanko zašiljeno cilindrično sredstvo za pisanje; obično je u pitanju grafit obložen drvetom,n
ENG30-04116512-n,0.0017659084941312742,0.0019933598185941648,"gumica za brisanje,gumica",brisač od gume ili sličnog materijala kojim se briše nešto napisano grafitnom olovkom,n
ENG30-07299569-n,0.001864462986240767,0.12242206920648613,"računarska greška,kompjuterska greška","u računarstvu, pojava netačnih rezultata do koje je došlo greškom računara",n
ENG30-07299790-n,0.0011456496741999445,0.3040120787646998,hardverska greška,greška do koje dolazi usled lošeg funkcionisanja neke fizičke komponente računara,n
ENG30-07299965-n,0.0014996304270171734,0.13823930165733334,greška na disku,greška do koje dolazi usled lošeg funkcionisanja magnetnog diska,n
ENG30-08004695-n,0.002184913545235645,0.0020062486225214116,metrički prostor,skup tačaka takav da za svaki par tačaka postoji nenegativni realni broj koji predstavlja njihovo rastojanje koje je simetrično i zadovoljava trougaonu nejednakost,n
ENG30-08004953-n,0.003404582043726734,0.0019358639918163334,euklidski prostor,prostor u kome važe Euklidove definicije i aksiome; metrički prostor koji je linearan i konačno-dimenzionalan,n
ENG30-06004685-n,0.0016931412791070244,0.0019348232125100395,geometrija,"grana čiste matematike koja se bavi tačkama, pravim, krivim i površima",n
ENG30-06005518-n,0.0019257437083117779,0.0019730250927798565,"elementarna geometrija,euklidska geometrija","geometrija koja se zasniva na Euklidovima aksiomama, tj. samo jedna prava prolazi kroz datu tačku koja je paralelna s datom pravom",n
ENG30-10128016-n,0.0032781757725892646,0.0022444226159272773,geometričar,matematičar čija je specijalnost geometrija,n
ENG30-10962302-n,0.0021411525281482824,0.002234493401866544,Euklid,grčki geometričar iz III veka p.n.e.,n
ENG30-10962611-n,0.001911695893745069,0.002159263785819654,"Euler,Leonhard Euler,Ojler,Leonard Ojler",švajcerski matematičar (1707-1783),n
ENG30-13625482-n,0.00254680241306815,0.00308907057007346,"paritetni bit,kontrolni bit","u računarstvu, bit koji se koristi u proceduri za detekciju greške u kojoj se dodaje 0 ili 1 svakoj grupi bitova tako da one sve zajedno imaju ili neparan ili paran broj jedinica, tj. ako se koristi neparni paritet, svaka grupa dolaznih bitova koja ima paran broj jedinica sigurno sadrži grešku",n
ENG30-00916706-a,0.01656737607231218,0.004406672532463851,zamenljiv,koji se može zameniti nečim drugim iste vrednosti,a
ENG30-01978532-a,0.015123365373226783,0.005645720214459082,izmenljiv,koji može da se zameni ili razmeni s nečim drugim,a
ENG30-06580351-n,0.0021088415594316956,0.002324103734038019,"izvršnički program,supervizor,supervizorski program",program koji kontroliše izvršavanje drugih programa,n
ENG30-06302755-n,0.0025293183581487355,0.002176071430887383,egzistencijalni kvantifikator,logički kvantifikator predikata koji tvrdi da postoji bar jedna stvar za koju je predikat tačan,n
ENG30-06024230-n,0.002876970562413206,0.002655703219845762,"aritmetička sredina,očekivanje",zbir vrednosti podeljenih brojem vrednosti,n
ENG30-00877345-a,0.030256908754036083,0.0034841861521455186,eksploratoran,koji služi ili je namenjen istražiavnju ili otkrivanju,a
ENG30-06812417-n,0.0017722977487535374,0.002004562148282041,"eksponent,stepen",matematička notacija koja ukazuje koliko puta se neka veličina množi sama sa sobom,n
ENG30-02965274-a,0.0018552401251854533,0.0018887677378716106,eksponencijalan,"koji se odnosi na eksponente, eksponencijalnu funkciju",a
ENG30-00334668-b,0.0025432800999691807,0.0024001246443798863,eksponencijalno,na eksponencijalan način,b
ENG30-13789751-n,0.0016801437968450017,0.002044089757843537,eksponencijalna kriva,grafikon eksponencijalne funkcije,n
ENG30-13789627-n,0.0017739355236239263,0.0019383996397204228,eksponencijalna jednačina,jednačina u kojoj se jevlja eksponencijalna funkcija promenljive,n
ENG30-00872411-n,0.0022016773981983206,0.001992509798520281,eksponenciranje,proces dizanja na dati stepen neke veličine,n
ENG30-06731802-n,0.0017293472321906478,0.0020104725392737777,"formula,izraz",grupa simbola koji čine matematički iskaz,n
ENG30-00595583-a,0.10815538478229936,0.0025088043246119796,proširen,veliki po opsegu,a
ENG30-00944449-a,0.036958990241051204,0.002761182929039485,proširiv,"koji može da se produži, rastegne ili poveća po obimu",a
ENG30-07013549-n,0.0018040909882728329,0.001940034281844305,niska,"linearna sekvencija simbola (karaktera, reči ili fraza)",n
ENG30-06335162-n,0.0016932961714974937,0.001888590790104061,"ekstenzija,proširenje imena,proširenje imena datoteke",karaktera koja počinje tačkom iza koje slede jedno ili više alfanumeričkih simbola; drugi deo imena datoteka na MS PC računarima,n
ENG30-02763306-n,0.0017043802108220873,0.002583056982939702,"spoljno skladište,pomoćno skladište,sekundarno sladište",uređaj za skladištenje podataka koji nije deo glavne memorije računara,n
ENG30-00948103-a,0.0021027709259389127,0.04391718757289631,spoljašnji,koji se dešava ili je smešteno izvan nekih granica ili izvan neke površi,a
ENG30-05802547-n,0.0018564608856195264,0.00234909327468813,ekstrapolacija,"u matematici, izračunavanje vrednosti funkcije izvan opsega poznatih vrednosti",n
ENG30-01349041-a,0.003010285422576864,0.2812234436724319,primesni,koji ne čini suštinski deo nečega ili dolazi spolja,a
ENG30-03316105-n,0.0017479458932232461,0.001976932037289103,"faksimil,faks,fax",mašina za kopiranje koja šalje poruku putem telefona ili radio signala,n
ENG30-06029830-n,0.002188731650634601,0.001998309711738422,korelaciona analiza,korišćenje statističke korelacije da bise izračunala jačina veze između promenljivih,n
ENG30-06030196-n,0.002157512546354212,0.0024267765291270393,faktorska analiza,metod smanjivanja korelacionih podataka na manji broj dimenzija ili faktora,n
ENG30-02094514-a,0.05394684856265197,0.20580772643416534,neotkaziv,garantovano neće otkazati,a
ENG30-02058148-a,0.01771213487944756,0.1145978458341137,neotkaziv,eliminisanje opasnosti tako što se automatski kompenzuje otkaz ili loše funkcionisanje,a
ENG30-14059663-n,0.12063915614535237,0.436486299676198,otkaz,gubljenje sposobnosti da normalno funkcioniše,n
ENG30-10976468-n,0.0019283107279681744,0.0020794234036349835,"Fourier,Jean Baptiste Joseph Fourier,Baron Jean Baptiste Joseph Fourier,Furije,Žozef Furije",francuski matematičar koji je razvio fFurijeovu analizu i izučavao provođenje toplote,n
ENG30-05863583-n,0.0016514642994645001,0.0018914475004914166,Furijeov red,zbir redova trigonometrijskih izraza; koristi se u analizi periodičnih funkcija,n
ENG30-14463170-n,0.003692615266625232,0.14278905415136034,"defekt,kvar",Neka nesavršenost u uređaju ili mašini.,n
ENG30-00187526-v,0.0022683685112419028,0.0029022043037834067,"umetnuti,umetati",staviti nešto u nešto,v
ENG30-00189511-v,0.002413328016542593,0.0030965164549581203,"uvesti,uvoditi",stalno umetati,v
ENG30-03326073-n,0.0016594497471382752,0.00194400232129599,povratnosprežno kolo,kolo koje umeće nazad nešto od izlaza u ulaz sistema,n
ENG30-04193552-n,0.0018866762167846218,0.0019279673344527737,pomerački registar,"u računarstvu, registar kod koga se svi bitovi mogu pomerati za jednu ili više pozicija ulevo ili udesno",n
ENG30-15051705-n,0.0015805307348033537,0.0018285307605525603,čvrsti rastvor,sastavni deo legura koji se dobija kada se atomi elementa ugrade u kristale metala,n
ENG30-14859201-n,0.0016303450239227857,0.0018643081558273877,ferit,čvrsti rastvor kod koga je alfa gvožđe rastvarač,n
ENG30-06280816-n,0.0015944799233436058,0.0019519885827063987,taransmisija optičkim vlaknom,transmisija svetlosnih signala optičkim vlaknom,n
ENG30-08373818-n,0.001687252038109932,0.0020121569567805864,Fibonačijev niz,niz brojeva kod kofga je svaki broj zbir prethodna dva,n
ENG30-08506641-n,0.002157177207590344,0.002132307169557812,bojno polje,zemljište na kome se odvijala ili se odvija bitka,n
ENG30-11456760-n,0.0018711410834439945,0.0020493738724836064,polje,prostor oko tela koje zrači u kome njegove elektromagnetne oscilacije mogu da deluju na slično telo koje s njim nije u kontaktu,n
ENG30-11449658-n,0.001612515269184378,0.0020014802798273834,električno polje,polje koje okružuje naelektrisanu česticu,n
ENG30-03332784-n,0.0016540900220940458,0.0018696800222466337,"poljni tranzistor,FET",tranzistor kod koga struja mahom teče kroz kanal čiji se efektivni otpor može kontrolisati obrnutim električnim poxlem,n
ENG30-03336839-n,0.0016605189171468027,0.001855828436914564,turpija,čelični ručni alat koji ima male oštre zubiće na nekom delu svoje površine i služi za glačanje drveta ili metala,n
ENG30-06508816-n,0.002173216414386836,0.0022812349318810377,"fajl,datoteka,kartoteka,teka",Niz povezanih zapisa (bilo pisanih ili elektronskih).,n
ENG30-03337494-n,0.0017046452881341878,0.0019245268227106038,"tečki serviser,datotečki serviser,datotečki server","u računarstvu, digitalni računar koji obezbeđuje radnu stanoicu na mreži koja kontroliše pristup deljenim resursima",n
ENG30-03170459-n,0.0019621415795274544,0.0019277795018144417,"namenski tečki serviser,namenski datotečki serviser,namenski datotečki server","u računarstvu, datoteći server koji može da se koristi samo za tu funkciju",n
ENG30-03339643-n,0.002109549304670111,0.0042605766264856015,filtar,uređaj koji uklanja nešto iz nećega što kroz njega prolazi,n
ENG30-01458973-v,0.0022431037222823136,0.002569573262878322,"odvajati,odvojiti,razdvajati,razdvojiti",podeliti u komponente ili sastojke,v
ENG30-01458664-v,0.0018969025827173525,0.0025323775029901796,"filtrirati,prečišćavati,prečistiti",otkloniti prolaskom kroz filtar,v
ENG30-02212275-v,0.1648439512847304,0.008646090447747667,"mukom stvoriti,mukom stvarati",pribaviti s velikim naporom ili snalažljivošću,v
ENG30-06357814-n,0.0018286102731002174,0.0019172125775588356,"mikrokod,čvrstotvorina",(kodirane instrukcije koje su trajno smeštene u memoriju iz koje se samo čita,n
ENG30-00619738-n,0.0019519560239311673,0.0022604100606438138,popis inventara,računovodstvo koje procenjuje i kontroliše inventar,n
ENG30-00620084-n,0.002098504400791512,0.002078268623890267,"prvi unutra - prvi napolje,FIFO",popis u kome će se najstarija stavka (ona koja je prva nabavljena9 prva prodati,n
ENG30-00620258-n,0.0020677025691391293,0.002110856331956512,"poslednji unutra prvi napolje,LIFO",spisak kod koga će se poslednja nabavljena stavka prodati prva,n
ENG30-03492542-n,0.0016623093726630955,0.0018871231915946751,"fiksni disk,tvrdi disk",tvrdi magnetni disk koje je trajno ugrađen u pogon računara,n
ENG30-06813506-n,0.001738991903290632,0.00190195100210655,notacija s fiksnim zarezom,brojni sistem s osnovom kod koga je pozicija decimalne tačke (zareza) fiksirana konvencijom,n
ENG30-06813115-n,0.0015883781875434266,0.0019167401756110536,"mantisa,deo u fiksnom zarezu",pozitivan razlomljeni deo u reprezentaciji logaritma,n
ENG30-06873571-n,0.002053526689675067,0.002148491789963458,vizuelni signal,signal koji uključuje vizuelnu komunikaciju,n
ENG30-06875094-n,0.0016419433762511204,0.0018768452813109349,"zastavica,signalna zastavica",pravougaoni komad tkanine koji se koristi za slanje signala,n
ENG30-03967396-n,0.001737753878888526,0.0019003851521581794,"ploter,crtač",instrument koga pokreće računar a služi za crtanje grafikona i sličnih slika,n
ENG30-01022064-a,0.09876996292218898,0.002220332757088883,fleksibilan,koji može da se savija,a
ENG30-06813700-n,0.0018228408063212242,0.002108853694275936,"notacija s pokretnim zarezom,notacija u pokretnom zarezu",pozicioni brojni sistem kod koga je lokacija decimalnog zareza označena eksponentom osnove; reprezentacija u pokretnom zarezu broja 0.0012 je 0.12-2 gde je -2 eksponent,n
ENG30-13450862-n,0.002159473723669869,0.001904678768416268,"računarska operacija,mašinska operacija",elementarna operacija z akoju je računar dizajniran,n
ENG30-13481994-n,0.0017435395854166202,0.0018810027974298649,"operacija s pokretnim zarezom,operacija u pokretnom zarezu,flop",aritmetička operacija koja se obavlja na brojevima u pokretnom zarezu,n
ENG30-03209910-n,0.0016461813180823626,0.001944964501180202,"disketa,savitljiv disk",mali plastični magnetni disk koji je yatvoren u tvrdi omotač; služi za skladištenje podataka ili programa za mikroračunare,n
ENG30-06582085-n,0.0017100075726173003,0.0019174466375968535,"dijagram toka,tokovnik",dijagram niza operacija koje treba da obavi računarski program,n
ENG30-00406612-n,0.0018990666145377588,0.002302530455022378,presavijanje,čin savijanja,n
ENG30-13483331-n,0.0026834099640877795,0.0021156310191186023,pročelna obrada,izvršavanje programa koji ima prioritetno pravo na računarski sistem,n
